Bank,region,sector,Animal-based energy,Bio-remediation,Buffering and attenuation of mass flows,Climate regulation,Dilution by atmosphere and ecosystems,Disease control,Fibres and other materials,Filtration,Flood and storm protection,Genetic materials,Ground water,Maintain nursery habitats,Mass stabilisation and erosion control,Mediation of sensory impacts,Pest control,Pollination,Soil quality,Surface water,Ventilation,Water flow maintenance,Water quality,Total
System,HU,Production of electricity by nuclear,0,1.488149445,0,1.369542279,0,0,0,2.98395916,4.313927845,0,4.488157093,0,2.951313897,0,0,0,0,7.152629657,0,4.479092838,3.107352026,32.33412424
System,DK,Manufacture of electrical machinery and apparatus n.e.c. (31),0,0,0,1.04393699,2.102670935,0,0,3.097861985,3.60708516,0,4.486135845,0,0.933685592,4.480303756,0,0,0,3.678527118,1.44488336,4.315278851,2.939223337,32.12959293
System,DE,Other non-ferrous metal production,0,2.767905811,0,1.039195681,2.139240416,0,0,3.02686145,3.717311793,0,4.485900443,0,1.047040177,2.912604844,0,0,0,3.55648395,1.420372792,4.269472311,3.004816525,33.38720619
System,LU,Cattle farming,0,2.368473718,1.368994314,2.210861614,1.331187402,2.61170086,3.62067222,2.577270097,3.040413042,0.000158305,4.465688426,0,1.469825221,1.670959349,1.68135152,0.683283472,3.136297058,3.571570763,0.83804837,2.919558772,3.54376809,43.11008261
System,IE,Manufacture of textiles (17),0,1.714568384,0,0,1.17494326,0,2.161013735,1.876325539,1.934318307,0,4.452609981,0,0.635532246,0,0,0,0,3.51843498,0,2.627091752,1.661780091,21.75661827
System,PT,Production of electricity by hydro,0,1.414400374,0,5.36868292,0,0,0,1.528327615,4.803055995,0,4.434815751,0,3.800368844,0,0,0,0,6.076974117,0,7.220319216,2.877811088,37.52475592
System,EE,Supporting and auxiliary transport activities; activities of travel agencies (63),0,0,0,3.329611478,0,0,0,0,4.255393593,0,4.413780155,0,2.604905056,0,0,0,0,3.498321045,0,1.275116714,1.831844337,21.20897238
System,DK,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",0,0,0,0,0,0,0,0,2.653681232,0,4.400515086,0,1.373798411,0,0,0,0,4.510400106,0,3.174689255,0,16.11308409
System,LU,Manufacture of fish products,0,1.552658441,0,0,1.308994486,0,0,1.689535393,2.242293553,0,4.391238615,0,1.445321001,0,0,0,0.771002555,3.512027252,0,2.460758821,2.613516069,21.98734619
System,ZA,Transport via railways,0,0,0,2.729533338,0,0,0,0,3.072418971,0,4.38738783,0,1.641726322,0,1.07203241,0,0,3.308039777,1.459251425,0,0,17.67039007
System,IN,Aluminium production,0,0,0,3.399232109,0,0,0,0,0,0,4.368017321,0,2.177533105,0,0,0,0,3.852305223,0,4.291640639,0,18.0887284
System,ES,Manufacture of rubber and plastic products (25),0,2.148231912,0,0.735992585,1.493660696,0,0,2.342523536,2.470249604,0,4.36064375,0,1.109600531,2.246128794,0,0,0,3.552133037,1.072776595,3.248298844,2.103524221,26.8837641
System,BR,Copper production,0,2.758718624,0,1.151451043,2.285016468,0,0,3.009127357,4.274329092,0,4.350965078,0,1.267409027,2.853154041,0,0,0,3.518358255,1.331774369,4.090533315,3.304610428,34.1954471
System,IN,Manufacture of glass and glass products,0,0,0,0,0,0,0,0,0,0,4.336896596,0,0,0,0,0,0,3.824858781,0,4.261064074,0,12.42281945
System,WL,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",0,0,0,3.301759383,0,0,0,0,0,0,4.331241006,0,2.537887664,0,0,0,0,3.602740252,0,4.150034544,0,17.92366285
System,IN,Production of electricity by gas,0,1.383513293,0,1.10975798,0,0,0,2.914202077,3.626495228,0,4.278120988,0,2.13271821,0,0,0,0,6.288370908,0,4.203316183,2.809269778,28.74576465
System,MX,Manufacture of other transport equipment (35),0,1.364770403,0,2.715694247,1.116476323,0,0,2.184329859,4.22906083,0,4.257111108,0,2.050293822,4.22930404,0.591910495,0,1.26093294,3.537028173,1.360645955,4.181126896,1.420310051,34.49899514
System,DK,Chemicals nec,0,0.758446951,0,1.114024139,0.37397311,0,0,1.101948063,1.924627626,0,4.255398274,0,1.992741511,2.124933075,0,0,0,3.489327672,1.027925987,1.534998393,1.568277482,21.26662228
System,CA,Landfill of waste: Plastic,0,0,0,0,0,0,0,8.689258996,0,0,4.247359097,0,0,0,0,0,0,3.496585769,0,0,0,16.43320386
System,US,Manufacture of coke oven products,0,0,0,0.981417049,0,0,0,0,0,0,4.239549848,0,1.757614132,0,0,0,0,3.48616773,0,4.110610806,0,14.57535956
System,CA,Manufacture of wearing apparel; dressing and dyeing of fur (18),0,1.627046767,0,0,1.434715369,0,2.280984317,1.734383602,2.377571467,0,4.238882726,0,1.076387563,0,0,0,0,3.489607701,0,2.4905461,1.802221419,22.55234703
System,SE,Raw milk,0,2.396079328,1.270772933,1.958205129,1.140254681,2.737684391,3.401957617,2.628904217,2.526021898,0.000290335,4.229795033,0,0.926141324,1.695454356,1.748906811,0.692578063,2.658953033,3.453797225,0.828864979,2.871239993,3.144261648,40.31016299
System,BR,"Composting of food waste, incl. land application",0,0,0,0,0,0,0,8.733013641,0,0,4.209087096,0,0,0,0,0,0,3.403630244,0,0,0,16.34573098
System,ZA,"Manufacture of fabricated metal products, except machinery and equipment (28)",0,2.952321054,0,0.87174558,1.738068355,0,0,3.235790076,2.943764366,0,4.203670162,0,0.393245151,3.04302038,0,0,0,3.169518776,1.398146668,4.326689463,2.805980937,31.08196097
System,AU,Manufacture of furniture; manufacturing n.e.c. (36),0,0,0,1.045720679,2.172375213,0,0,1.423641088,3.530614167,0,4.200262677,0,1.094276375,4.151665292,0,0,0,3.737792124,1.358358949,4.083828015,2.724746188,29.52328077
System,RO,Inland water transport,0,0,0,4.992913681,0,0,0,0,4.801998929,0,4.185941804,0,0,0,0,0,0,3.244911851,0,0,4.557514145,21.78328041
System,ZA,Manufacture of furniture; manufacturing n.e.c. (36),0,0,0,0.866967991,1.728542895,0,0,1.609028187,2.927631106,0,4.180632007,0,0.391089976,4.539514725,0,0,0,3.152148273,1.390484145,4.302977102,2.790602798,27.8796192
System,DK,"Recreational, cultural and sporting activities (92)",0,0,0,0,0,0,0,0,3.331941702,0,4.143939619,0,1.724930697,0,0,0,0,4.530578888,0,0,2.715023453,16.44641436
System,SE,"Forestry, logging and related service activities (02)",1.600836561,1.675689539,0,1.956376826,0,2.461615485,2.379146935,0.612838265,2.429026066,0,4.141328914,0,1.943080903,0,2.201565142,1.937408,1.859529327,3.62310117,0,3.442271068,0,32.2638142
System,IN,Poultry farming,0,2.402688354,1.401652898,2.248480748,1.315280907,2.70760479,3.653404386,2.530485045,2.799101838,0.001140093,4.127572066,0,1.234600162,1.646696671,1.786620582,0.733044977,2.888800465,3.640248255,0.801521778,2.838779772,3.252492436,42.01021622
System,CN,Steam and hot water supply,0,2.40148739,1.420846649,1.911346007,0,0,0,2.554954039,2.127465403,0,4.119380583,0,1.304001658,1.648818055,1.41404446,0,2.212300862,3.654838984,0,4.081090088,3.329744319,32.1803185
System,BR,Processed rice,0,1.561272601,0,0,1.293185022,0,0,1.702989226,2.419019048,0,4.103984187,0,1.434558038,0,0,0,0.728885482,3.318639976,0,2.315001441,2.805322917,21.68285794
System,IN,Mining of iron ores,0,0,0,2.395119475,0,0,0,0,0,0,4.103641848,0,2.301454467,0,0,0,0,3.619143369,0,3.023915915,0,15.44327507
System,DE,Manufacture of fish products,0,1.514678236,0,0,1.170654322,0,0,1.656386262,2.03422069,0,4.091357771,0,1.145941427,0,0,0,0.691472006,3.24368506,0,2.33637892,2.466483962,20.35125866
System,NO,Chemicals nec,0,0.7091602,0,1.111947995,0.383076446,0,0,1.018012494,1.939367105,0,4.078132665,0,2.313645955,1.974321059,0,0,0,3.34419964,0.969995069,1.460198232,1.529145975,20.83120283
System,GR,Manufacture of machinery and equipment n.e.c. (29),0,0,0,1.115281516,2.257403183,0,0,1.385680202,3.780315056,0,4.071088866,0,1.07103739,4.004894307,0,0,0,3.214137676,1.263972412,3.968043242,3.023062976,29.15491683
System,WA,Processing of meat cattle,0,1.558167094,0,0,1.286074772,0,0,1.717699159,2.141054849,0,4.049713565,0,1.305766681,0,0,0,0.696305335,3.643280587,0,2.392509224,2.498608467,21.28917973
System,ID,Manufacture of electrical machinery and apparatus n.e.c. (31),0,0,0,0.867892182,1.741614703,0,0,3.026936119,2.935302313,0,4.027940017,0,0.499750078,4.292842968,0,0,0,3.112996169,1.330440601,4.093703959,2.681793414,28.61121252
System,ZA,Supporting and auxiliary transport activities; activities of travel agencies (63),0,0,0,2.498499966,0,0,0,0,3.093599352,0,4.016030211,0,0.901660318,0,0,0,0,3.028040419,0,1.240067483,1.608437929,16.38633568
System,IT,Real estate activities (70),0,2.62268593,0,0,0,0,0,1.348115314,1.267540043,0,4.010871126,0,2.511303492,2.639418415,0,0,0,4.927878725,0,0,0,19.32781304
System,AT,Production of electricity by coal,0,1.262778922,0,0.900446086,0,0,0,2.779332538,3.0861717,0,4.00986884,0,1.53136535,0,0,0,0,5.487036255,0,3.869709029,2.529819013,25.45652773
System,CH,Meat animals nec,0,2.257476658,1.474976956,2.3573139,1.357901557,2.572002701,3.648866784,2.403657573,3.075708451,0.272007509,3.999739928,0,1.550940072,1.559914116,1.710560627,0.714814891,2.875336231,3.724121252,0.765270865,2.650133347,3.380981394,42.35172481
System,BR,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",0,0,0,3.174836925,0,0,0,0,0,0,3.998897645,0,2.620921447,0,0,0,0,3.233662943,0,3.759539262,0,16.78785822
System,WM,Manufacture of electrical machinery and apparatus n.e.c. (31),0,0,0,1.050293945,2.170779697,0,0,2.818122835,3.385527774,0,3.998319044,0,1.00085132,4.107299882,0,0,0,3.714394316,1.316580761,4.041672227,2.665838095,30.2696799
System,ZA,Cultivation of crops nec,2.386185946,2.520558215,2.047823591,2.23277087,1.483884167,3.15357477,2.061813354,2.762571248,2.792503223,0.002792043,3.987670553,0,1.119116425,0,2.630782381,3.160742565,2.58251351,2.705991808,1.591565869,3.693931815,3.59342946,46.51022182
System,ZA,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",0,0,0,0,0,0,0,0,2.093824891,0,3.98661855,0,0.559410593,0,0,0,0,3.757330458,0,3.07746442,0,13.47464891
System,IT,Production of electricity by Geothermal,0,0.780237698,0,0.691872226,0,0,0,0.802116927,2.262526018,0,3.97738926,0,1.494203811,0,0,0,0,2.199033847,0,2.351319798,1.669285518,16.2279851
System,BR,Construction (45),0,5.009997744,0,7.318863463,0,0,0,5.464754955,10.3499158,0,3.950806189,0,6.905071409,5.181498101,1.962989941,0,3.508402012,3.194774337,2.418581774,7.428652746,0,62.69430847
System,PT,Manufacture of rubber and plastic products (25),0,1.888964584,0,0.717000086,1.460637609,0,0,2.041117062,2.405472356,0,3.948533028,0,1.268870237,1.973834116,0,0,0,3.246376088,0.954044047,2.892871254,1.921691808,24.71941227
System,NO,"Lead, zinc and tin production",0,2.440537972,0,0.956677809,1.977506519,0,0,2.627577819,3.337115551,0,3.947254207,0,0.995286539,2.547946244,0,0,0,3.236875105,1.251820358,3.768897246,2.631238201,29.71873357
System,GB,"Biogasification of food waste, incl. land application",0,0,0,0,0,0,0,8.003671585,0,0,3.943382107,0,0,0,0,0,0,3.412153172,0,0,0,15.35920686
System,DE,Cultivation of wheat,2.012455741,2.188896498,2.401768937,2.465429039,1.691739595,3.119677419,1.954439919,2.393682039,3.266332552,0.000111005,3.941677065,0,2.760044033,0,2.770643129,2.869448614,2.997786493,2.812514513,1.497666102,3.376355132,3.564372933,48.08504076
System,PL,Petroleum Refinery,0,1.992655173,0,1.464089548,0,0,0,2.129253635,4.906854946,0,3.925712023,0,2.307277705,0,0,0,0,3.111587201,0,0,4.091248981,23.92867921
System,CH,Animal products nec,0,2.21161513,1.445012218,2.309424138,1.330315251,2.519751452,3.574738617,2.354826321,3.013224221,0.266481569,3.918483635,0,1.519432113,1.528223846,1.675809914,0.700293145,2.816922642,3.648464261,0.749724086,2.596294843,3.312295424,41.49133283
System,WM,Other service activities (93),0,1.970293645,0,0,1.057869792,0,0,0,0,0,3.896941676,0,2.926424215,0,0,0,0,4.826954479,0,0,0,14.67848381
System,BE,Manufacture of textiles (17),0,1.467549499,0,0,1.231157496,0,2.05425161,1.595496327,2.150408448,0,3.892991874,0,1.004058366,0,0,0,0,3.370497909,0,2.223030284,1.660569094,20.65001091
System,WA,Sugar refining,0,1.496542243,0,0,1.235211058,0,0,1.649764882,2.056377034,0,3.889549103,0,1.25412416,0,0,0,0.668766753,3.499190377,0,2.297886494,2.399789556,20.44720166
System,LU,"Manufacture of radio, television and communication equipment and apparatus (32)",0,0,0,0,1.932296577,0,0,0,0,0,3.889325175,0,0,0,0,0,0,3.110606643,0,0,0,8.932228395
System,WA,Production of electricity by Geothermal,0,0.74749106,0,0.596992784,0,0,0,0.824022514,2.054233291,0,3.885494306,0,1.252816754,0,0,0,0,2.097325514,0,2.295490982,1.598191874,15.35205908
System,PT,"Waste water treatment, food",0,2.225189692,1.2112211,1.689244164,0,0,0,2.404424458,1.889088635,0,3.876124813,0,0.996481351,1.55011035,1.281027455,0,1.9586834,3.186844029,0,3.786429026,3.018322904,29.07319138
System,EE,"Manufacture of fabricated metal products, except machinery and equipment (28)",0,2.450881631,0,0.974512173,1.983923024,0,0,2.634084375,3.396737714,0,3.875481435,0,0.953005968,2.534869751,0,0,0,3.071670492,1.217032349,3.732017288,2.680725089,29.50494129
System,AT,Manufacture of textiles (17),0,1.458500497,0,0,1.049759139,0,1.878268151,1.605054462,1.782252965,0,3.859474523,0,0.663268452,0,0,0,0,3.168743539,0,2.234742931,1.460961306,19.16102597
System,IT,Landfill of waste: Textiles,0,0,0,0,0,0,0,7.774938034,0,0,3.855292663,0,0,0,0,0,0,3.552547707,0,0,0,15.1827784
System,NL,Processed rice,0,1.467305574,0,0,1.09821765,0,0,1.599954222,1.820694113,0,3.853015024,0,0.930359616,0,0,0,0.631466995,3.145839907,0,2.253339762,2.221927839,19.0221207
System,EE,Manufacture of furniture; manufacturing n.e.c. (36),0,0,0,0.968690115,1.972070412,0,0,1.309173742,3.37644448,0,3.852328027,0,0.947312395,3.779588401,0,0,0,3.053319317,1.209761396,3.709720982,2.66470955,26.84311882
System,TR,Transport via railways,0,0,0,2.379954392,0,0,0,0,2.679296925,0,3.832263108,0,1.397872039,0,0.933919851,0,0,2.882429257,1.275049581,0,0,15.38078515
System,DK,"Manufacture of radio, television and communication equipment and apparatus (32)",0,0,0,0,1.792802729,0,0,0,0,0,3.825019148,0,0,0,0,0,0,3.136426793,0,0,0,8.754248671
System,AT,Production of electricity by biomass and waste,0,1.203939911,0,0.858489923,0,0,5.168143571,1.324914959,2.942371951,0,3.823029549,0,1.46001159,0,0,0,0,3.13882113,0,3.689400465,2.411942441,26.02106549
System,ZA,Manufacture of machinery and equipment n.e.c. (29),0,0,0,0.791973131,1.57901969,0,0,1.469843298,2.674383827,0,3.818997072,0,0.357259733,4.146835554,0,0,0,2.879479707,1.270203852,3.930759017,2.549208803,25.46796368
System,NO,Processing vegetable oils and fats,0,1.415390594,0,0,1.14685539,0,0,1.523864399,1.93536098,0,3.815351739,0,1.154433344,0,0,0,0.662587452,3.128710849,0,2.18577288,2.288980857,19.25730848
System,BR,Cultivation of cereal grains nec,2.087703628,2.174184996,2.518063299,2.722424345,1.800853656,2.950320235,2.059821494,2.371535645,3.742954388,0.001535381,3.810063165,0,3.329543006,0,2.555631856,2.956996953,3.045077225,2.772867687,1.399453512,3.223806909,3.906615022,49.4294524
System,ID,Processing vegetable oils and fats,0,1.559998444,0,0,0.981822662,0,0,1.706413291,1.654755397,0,3.784536635,0,0.563460967,0,0,0,0.565609888,2.9248817,0,2.307795926,2.26776239,18.3170373
System,CN,Cattle farming,0,2.206212737,1.305311861,2.048581187,1.220905515,2.465175585,3.368992619,2.347200391,2.605963448,5.16E-05,3.784417085,0,1.197968008,1.51474599,1.623828481,0.67633445,2.70987964,3.357649243,0.732532426,2.624468102,3.05898934,38.84920769
System,DK,"Manufacture of bricks, tiles and construction products, in baked clay",0,0,0,0,1.062361629,0,0,0,0,0,3.777654493,0,0,1.509097379,0,0,0,3.097588877,0,0,1.485024613,10.93172699
System,US,"Composting of food waste, incl. land application",0,0,0,0,0,0,0,7.777944017,0,0,3.771764757,0,0,0,0,0,0,3.101509607,0,0,0,14.65121838
System,CA,"Composting of food waste, incl. land application",0,0,0,0,0,0,0,7.700671525,0,0,3.764131932,0,0,0,0,0,0,3.098774991,0,0,0,14.56357845
System,IE,Cultivation of crops nec,2.001081767,2.172027386,2.169233927,2.185926179,1.488426453,3.128800169,1.825058348,2.376942497,2.722675718,0.000698912,3.760398597,0,1.7891039,0,2.77763839,2.800602297,2.64936223,2.674307028,1.479417105,3.328018458,3.157732202,44.48745156
System,NL,Production of electricity nec,0,0.71408319,0,0.524120863,0,0,0,0.778638366,1.772128565,0,3.750238952,0,0.905543023,0,0,0,0,1.837156297,0,2.193233739,1.441773136,13.91691613
System,PT,Manufacture of fish products,0,1.434384571,0,0,1.109134638,0,0,1.5499215,1.82659456,0,3.747896401,0,0.963516153,0,0,0,0.631295673,3.081418129,0,2.196700736,2.188853964,18.72971632
System,LU,Production of electricity by hydro,0,1.102528221,0,4.410683746,0,0,0,1.199723263,4.245951084,0,3.741812909,0,4.105235641,0,0,0,0,4.987715335,0,5.824539327,2.474444386,32.09263391
System,PT,Manufacture of gas; distribution of gaseous fuels through mains,0,1.669482482,0,1.991598999,1.106505916,0,0,2.061664111,4.859374428,0,3.739013639,0,2.563286818,2.990555785,0,0,0,3.074114965,1.445471998,3.408991306,3.154184563,32.06424501
System,LU,Pigs farming,0,1.97086051,1.139171109,1.839707917,1.107711123,2.173255313,3.012843185,2.144604696,2.529996408,0.000131729,3.716000267,0,1.223074786,1.39044304,1.3990906,0.56857562,2.609783665,2.971984752,0.697358989,2.429430839,2.94884952,35.87287407
System,CH,Cultivation of oil seeds,2.309954533,2.089172731,2.730023032,2.80487148,1.884996835,3.060320911,2.02609749,2.224455273,3.558002583,0.755184779,3.701543296,0,3.588278194,0,2.849456666,2.976851601,2.993589448,3.101825787,1.416433714,3.153285374,3.52003015,50.74437388
System,IE,Manufacture of other transport equipment (35),0,1.184548825,0,1.986881246,0.811736453,0,0,1.944453689,3.118192213,0,3.691425064,0,1.170858675,3.745211308,0.504942727,0,0.963247191,2.916949638,1.210234598,3.629972974,1.148078824,28.02673343
System,SE,Mining of copper ores and concentrates,0,0,0,2.441292043,0,0,0,0,0,0,3.691296363,0,1.515437838,0,0,0,0,3.014091471,0,3.57957154,0,14.24168926
System,FR,"Production of electricity by tide, wave, ocean",0,2.132502189,1.186066297,1.72936227,0,0,0,2.248235594,1.967340547,0,3.680828554,0,1.128077872,1.447459134,1.19843561,0,1.976893565,3.002657584,0,3.553841777,3.12175192,28.37345291
System,WF,Hotels and restaurants (55),0,0,0,2.00651284,0,0,1.364399634,0,2.267055058,0,3.673166913,0,0.681713043,0,0,0,0,1.597399372,0.521143774,0,1.059633113,13.17102375
System,IN,Manufacture of coke oven products,0,0,0,0.951893908,0,0,0,0,0,0,3.669554424,0,1.829337124,0,0,0,0,3.236306689,0,3.60539067,0,13.29248281
System,GB,Incineration of waste: Wood,0,0,0,0,0,0,0,7.437851148,0,0,3.664604278,0,0,0,0,0,0,3.17093063,0,0,0,14.27338606
System,ZA,Manufacture of other non-metallic mineral products n.e.c.,0,0,0,0,0.899289555,0,0,0,0,0,3.62501726,0,0,1.574481485,0,0,0,2.733221168,0,0,1.451835506,10.28384497
System,AU,Casting of metals,0,2.264138447,0,0.898189742,1.865895141,0,0,2.445585801,3.032512883,0,3.607686956,0,0.93989517,2.377297148,0,0,0,3.210462042,1.166720807,3.50767897,2.340337269,27.65640038
System,DE,Cultivation of cereal grains nec,1.83935798,2.000622502,2.195185101,2.253369593,1.546227655,2.851343976,1.786332284,2.187793783,2.985384831,0.000101457,3.602640801,0,2.522643809,0,2.532331242,2.622638151,2.739937279,2.570601134,1.368847045,3.085944017,3.257789805,43.94909244
System,CA,Processing vegetable oils and fats,0,1.358563302,0,0,1.197969037,0,0,1.448188191,1.985241855,0,3.53941302,0,1.198359851,0,0,0,0.667715697,2.91377793,0,2.079574233,2.257247853,18.64605097
